"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries",2024-11-30,0.649170781468742,61.3141796768605,0.670317103614171,86.8380854849621,0.802884615384615,0.951923076923077,208
"CMU-TimeSeries",2024-12-07,0.603629476040031,103.615801447507,0.782398597975003,168.075884098701,0.644230769230769,0.903846153846154,208
"CMU-TimeSeries",2024-12-14,0.646634574730332,186.446147283638,0.856675764796553,290.041468357498,0.346153846153846,0.802884615384615,208
"CMU-TimeSeries",2024-12-21,0.724323314743615,244.488568732812,0.936880974340122,365.892481544059,0.139423076923077,0.721153846153846,208
"CMU-TimeSeries",2024-12-28,0.769925786169286,268.766420628575,0.964011160083365,387.094572493185,0.0576923076923077,0.697115384615385,208
"CMU-TimeSeries",2025-01-04,0.931289318580918,205.414840158768,1.09230002212659,293.851572724774,0.293269230769231,0.807692307692308,208
"CMU-TimeSeries",2025-01-11,1.01122649925867,216.412453703165,1.21156249577946,322.051369531741,0.423076923076923,0.860576923076923,208
"CMU-TimeSeries",2025-01-18,1.05021157404321,349.119638560762,1.19417995106941,470.354472450735,0.230769230769231,0.653846153846154,208
"CMU-TimeSeries",2025-02-01,1.15684145652084,326.247141716111,1.288438414374,438.362163224508,0.129807692307692,0.528846153846154,208
"CMU-TimeSeries",2025-02-08,0.721567855053988,173.178207273292,0.859275327402207,262.836073736118,0.471153846153846,0.850961538461538,208
"CMU-TimeSeries",2025-02-15,0.492510269564545,124.215102006323,0.553918852728314,174.632502599489,0.697115384615385,0.971153846153846,208
"CMU-TimeSeries",2025-02-22,0.369225105810606,79.8737635642865,0.299207109067486,85.2776498311802,0.774038461538462,0.990384615384615,208
"CMU-TimeSeries",2025-03-01,0.378840829940198,74.766554809582,0.34001614104519,90.4497104378111,0.769230769230769,0.995192307692308,208
"CMU-TimeSeries",2025-03-08,0.341259567744255,55.4822149735754,0.310985339362046,69.7248691954878,0.850961538461538,1,208
"CMU-TimeSeries",2025-03-15,0.352287289240071,43.6784364296459,0.317082475352269,56.2925254972386,0.75,1,208
"CMU-TimeSeries",2025-03-22,0.338884571146605,33.6422903907202,0.249766098837591,38.3452852624328,0.870192307692308,1,208
"CMU-TimeSeries",2025-03-29,0.348445428077753,25.1659038997307,0.29692280734412,33.9035823113792,0.711538461538462,1,208
"CMU-TimeSeries",2025-04-05,0.365671327318504,18.4482628030038,0.300067195292665,24.4833045067964,0.754807692307692,0.990384615384615,208
"CMU-TimeSeries",2025-04-12,0.459115429984654,14.7089776112457,0.416398125367743,20.7910993489352,0.730769230769231,0.995192307692308,208
"CMU-TimeSeries",2025-04-19,0.617453169695496,13.3350840249239,0.749908661371742,21.3413225177765,0.644230769230769,0.995192307692308,208
"CMU-TimeSeries",2025-04-26,0.563953842400586,11.0768015684233,0.731423498450832,17.7432515484211,0.600961538461538,0.980769230769231,208
"CMU-TimeSeries",2025-05-03,0.573467531422065,9.26462956755991,1.01220687208531,15.442890750998,0.610576923076923,0.975961538461538,208
"CMU-TimeSeries",2025-05-10,0.58860532420116,9.66010100720742,1.08170016935064,15.7174103425416,0.533653846153846,0.971153846153846,208
"CMU-TimeSeries",2025-05-17,0.596632826699719,8.30495934079738,1.33834237385897,14.0070097857499,0.432692307692308,0.966346153846154,208
"CMU-TimeSeries",2025-05-24,0.649598073367528,8.48773692207798,1.56958020464172,14.0269606676669,0.360576923076923,0.947115384615385,208
"CMU-TimeSeries",2025-05-31,0.613911479867235,8.48107347382502,1.369994162103,14.1818940398061,0.384615384615385,0.927884615384615,208
"CMU-climate_baseline",2024-11-30,0.80589445417259,74.7845945498712,0.759832589197878,97.5667249578184,0.75,0.975961538461538,208
"CMU-climate_baseline",2024-12-07,0.663478742182485,114.759181461022,0.775642087529645,167.874339480675,0.6875,0.942307692307692,208
"CMU-climate_baseline",2024-12-14,0.667107404499336,193.657504404472,0.845279506821726,286.76808919636,0.552884615384615,0.826923076923077,208
"CMU-climate_baseline",2024-12-21,0.705975276568062,238.936938017252,0.93620796069032,365.457515571889,0.384615384615385,0.778846153846154,208
"CMU-climate_baseline",2024-12-28,0.83278364709961,282.298322271682,1.12131860924691,438.52538498668,0.192307692307692,0.730769230769231,208
"CMU-climate_baseline",2025-01-04,1.72028409013368,376.688586754121,1.96325875264804,525.31661266394,0.0192307692307692,0.524038461538462,208
"CMU-climate_baseline",2025-01-11,1.90799216536592,404.187780144281,2.22291582496936,581.702755784865,0.0144230769230769,0.673076923076923,208
"CMU-climate_baseline",2025-02-01,1.93946637626705,538.983887444006,2.3153970576624,772.049801783481,0.00961538461538462,0.403846153846154,208
"CMU-climate_baseline",2025-02-08,1.8941575638563,448.60184826535,2.33769665085956,685.612075585341,0.0288461538461538,0.596153846153846,208
"CMU-climate_baseline",2025-02-15,1.29253416098149,328.490563206569,1.72355443995717,548.815460693672,0.0817307692307692,0.855769230769231,208
"CMU-climate_baseline",2025-02-22,1.10623404089035,238.653705696482,1.49778158269555,423.099748964905,0.144230769230769,0.956730769230769,208
"CMU-climate_baseline",2025-03-01,0.892342548181129,175.126565005826,1.20937289082215,315.56765323586,0.245192307692308,0.995192307692308,208
"CMU-climate_baseline",2025-03-08,0.77935841632278,126.676722042452,0.991412907057242,223.844504108491,0.375,1,208
"CMU-climate_baseline",2025-03-15,0.72305602479955,89.4627702391493,0.851470427389395,152.863164261167,0.509615384615385,1,208
"CMU-climate_baseline",2025-03-22,0.636336181597453,62.6468178917066,0.656987873139675,100.593037164905,0.673076923076923,1,208
"CMU-climate_baseline",2025-03-29,0.605918469332748,43.5990119285996,0.574552284167574,66.0230775404257,0.788461538461538,1,208
"CMU-climate_baseline",2025-04-05,0.631926423209149,31.6844757571135,0.567315028462712,46.2946286097011,0.831730769230769,1,208
"CMU-climate_baseline",2025-04-12,0.74168068195922,23.7774972262363,0.698391876818933,35.1238851197355,0.875,1,208
"CMU-climate_baseline",2025-04-19,1.06778759005523,23.0554363712375,1.25595443230766,35.8052884615385,0.836538461538462,1,208
"CMU-climate_baseline",2025-04-26,0.976041753635323,19.0134321627648,1.26006880385039,30.1550480769231,0.783653846153846,1,208
"CMU-climate_baseline",2025-05-03,0.993561023603055,16.0559438893534,1.66760341100914,25.4170673076923,0.725961538461538,1,208
"CMU-climate_baseline",2025-05-10,0.973023156643232,15.3272254528985,1.69400500535291,23.6009615384615,0.692307692307692,1,208
"CMU-climate_baseline",2025-05-17,1.02360873222286,14.3007257107023,2.06481197181094,21.6983173076923,0.677884615384615,0.995192307692308,208
"CMU-climate_baseline",2025-05-24,1.06331778991555,13.9115006688963,2.31643373105736,20.828125,0.639423076923077,0.995192307692308,208
"CMU-climate_baseline",2025-05-31,1.00521747883673,13.5987535186734,1.98010671990516,20.1802884615385,0.629807692307692,0.980769230769231,208
"CU-ensemble",2024-11-30,0.644488502710492,60.3588524247492,0.645460312376503,83.1971153846154,0.514423076923077,0.860576923076923,208
"CU-ensemble",2024-12-07,0.790960872389225,134.487838628763,0.813556185552744,174.096153846154,0.259615384615385,0.668269230769231,208
"CU-ensemble",2024-12-14,0.837881828121358,241.479025919732,0.880804481658174,297.884615384615,0.125,0.480769230769231,208
"CU-ensemble",2024-12-21,0.846602829693752,284.899611204013,0.915054344811052,356.350961538462,0.0625,0.418269230769231,208
"CU-ensemble",2024-12-28,0.840918632538172,292.231551003344,0.96501719759486,386.831730769231,0.0528846153846154,0.456730769230769,208
"CU-ensemble",2025-01-04,0.883427595979324,193.864295568562,1.07948315851958,289.298076923077,0.350961538461538,0.798076923076923,208
"CU-ensemble",2025-01-11,0.933245975373848,197.415838210702,1.07407360158509,281.879807692308,0.375,0.831730769230769,208
"CU-ensemble",2025-01-18,1.05892661937252,348.627401755853,1.13992197337535,444.653846153846,0.254807692307692,0.528846153846154,208
"CU-ensemble",2025-02-01,1.03120684482688,289.901609531773,1.22086969093693,413.418269230769,0.182692307692308,0.5625,208
"CU-ensemble",2025-02-08,0.77888989530283,187.014193143813,0.918043113590579,273.826923076923,0.3125,0.783653846153846,208
"CU-ensemble",2025-02-15,0.532301503594859,135.423196070234,0.647849494784806,206.740384615385,0.341346153846154,0.875,208
"CU-ensemble",2025-02-22,0.411853358505967,88.5780476588629,0.486223270142412,136.889423076923,0.490384615384615,0.884615384615385,208
"CU-ensemble",2025-03-01,0.391175387101708,77.0915781772575,0.474321924666597,123.639423076923,0.442307692307692,0.942307692307692,208
"CU-ensemble",2025-03-08,0.343617715087116,56.5026755852843,0.382608947560194,86.9278846153846,0.586538461538462,0.975961538461538,208
"CU-ensemble",2025-03-15,0.366186036214741,46.728139632107,0.379406288692139,70.1586538461538,0.576923076923077,0.961538461538462,208
"CU-ensemble",2025-03-22,0.371033872113782,37.6822010869565,0.346543801254999,55,0.653846153846154,0.985576923076923,208
"CU-ensemble",2025-03-29,0.342624613837384,25.3805434782609,0.304724136172758,36.3942307692308,0.668269230769231,0.995192307692308,208
"CU-ensemble",2025-04-05,0.378649413883497,19.321885451505,0.317842627603592,26.6490384615385,0.740384615384615,0.975961538461538,208
"CU-ensemble",2025-04-12,0.434637351404389,14.0197575250836,0.341269136695948,17.3894230769231,0.855769230769231,1,208
"CU-ensemble",2025-04-19,0.580725786096035,12.5807566889632,0.537433855989534,15.3413461538462,0.846153846153846,1,208
"CU-ensemble",2025-04-26,0.551154483225259,10.7346780936455,0.539264108245086,12.9855769230769,0.841346153846154,0.995192307692308,208
"CU-ensemble",2025-05-03,0.59347263276252,9.62637959866221,0.712005725660981,10.9519230769231,0.875,1,208
"CU-ensemble",2025-05-17,0.595356961851053,8.30057901337793,0.906410377814548,9.54807692307692,0.913461538461538,1,208
"CU-ensemble",2025-05-24,0.643689095293011,8.47430183946488,1.38422896716196,12.5769230769231,0.889423076923077,1,208
"CU-ensemble",2025-05-31,0.576871664535991,7.9020004180602,1.14739818497496,11.9182692307692,0.495192307692308,0.966346153846154,208
"FluSight-baseline",2024-11-30,1,93.8557964046823,1,129.591346153846,0.201923076923077,0.817307692307692,208
"FluSight-baseline",2024-12-07,1,170.371013795987,1,214.192307692308,0.100961538461538,0.634615384615385,208
"FluSight-baseline",2024-12-14,1,288.229241220736,1,338.269230769231,0.0240384615384615,0.384615384615385,208
"FluSight-baseline",2024-12-21,1,337.573697742475,1,390.466346153846,0.0144230769230769,0.221153846153846,208
"FluSight-baseline",2024-12-28,1,351.198471989967,1,405.019230769231,0.0144230769230769,0.153846153846154,208
"FluSight-baseline",2025-01-04,1,224.400754598662,1,273.533653846154,0.0865384615384615,0.418269230769231,208
"FluSight-baseline",2025-01-11,1,217.723530518395,1,269.120192307692,0.0721153846153846,0.504807692307692,208
"FluSight-baseline",2025-01-18,1,337.555880016722,1,399.038461538462,0.0480769230769231,0.408653846153846,208
"FluSight-baseline",2025-02-01,1,279.754034280936,1,337.009615384615,0.0865384615384615,0.375,208
"FluSight-baseline",2025-02-08,1,235.563382107023,1,293.346153846154,0.0913461538461538,0.519230769230769,208
"FluSight-baseline",2025-02-15,1,253.021709866221,1,317.586538461538,0.0865384615384615,0.509615384615385,208
"FluSight-baseline",2025-02-22,1,216.499638377926,1,282.399038461538,0.0673076923076923,0.552884615384615,208
"FluSight-baseline",2025-03-01,1,198.459326923077,1,261.634615384615,0.0721153846153846,0.629807692307692,208
"FluSight-baseline",2025-03-08,1,167.514567307692,1,229.995192307692,0.0769230769230769,0.721153846153846,208
"FluSight-baseline",2025-03-15,1,129.79985367893,1,186.831730769231,0.105769230769231,0.807692307692308,208
"FluSight-baseline",2025-03-22,1,102.125175585284,1,158.048076923077,0.0769230769230769,0.932692307692308,208
"FluSight-baseline",2025-03-29,1,74.641906354515,1,119.355769230769,0.163461538461538,0.942307692307692,208
"FluSight-baseline",2025-04-05,1,51.7311914715719,1,84.6538461538462,0.230769230769231,0.971153846153846,208
"FluSight-baseline",2025-04-12,1,32.551868729097,1,51.5192307692308,0.5,1,208
"FluSight-baseline",2025-04-19,1,21.8564088628763,1,29.0144230769231,0.745192307692308,1,208
"FluSight-baseline",2025-04-26,1,19.5420568561873,1,24.2163461538462,0.783653846153846,1,208
"FluSight-baseline",2025-05-03,1,16.3289276755853,1,15.6298076923077,0.846153846153846,1,208
"FluSight-baseline",2025-05-10,1,15.9075752508361,1,14.2884615384615,0.884615384615385,1,208
"FluSight-baseline",2025-05-17,1,14.0699393812709,1,10.6057692307692,0.899038461538462,1,208
"FluSight-baseline",2025-05-24,1,13.1790865384615,1,8.92307692307692,0.923076923076923,1,208
"FluSight-baseline",2025-05-31,1,13.6660117056856,1,10.3894230769231,0.923076923076923,1,208
"FluSight-ensemble",2024-11-30,0.775878139434972,73.3585597826087,0.791541696660532,103.009615384615,0.302884615384615,0.730769230769231,208
"FluSight-ensemble",2024-12-07,0.864706368596484,148.182961956522,0.87087013016304,187.254807692308,0.158653846153846,0.524038461538462,208
"FluSight-ensemble",2024-12-14,0.858935783809784,248.906024247492,0.888122758868938,301.399038461538,0.0576923076923077,0.322115384615385,208
"FluSight-ensemble",2024-12-21,0.79993358757455,270.96433319398,0.881421837735043,344.778846153846,0.0480769230769231,0.274038461538462,208
"FluSight-ensemble",2024-12-28,0.803746507961793,282.11222826087,0.892656902306703,359.778846153846,0.0432692307692308,0.274038461538462,208
"FluSight-ensemble",2025-01-04,0.82352468479124,182.665942725753,0.970933240068022,262.610576923077,0.269230769230769,0.6875,208
"FluSight-ensemble",2025-01-11,0.852665838168235,181.532495819398,1.06851598638344,282.1875,0.336538461538462,0.831730769230769,208
"FluSight-ensemble",2025-01-18,1.09138794634688,360.745102424749,1.22967946729103,481.110576923077,0.216346153846154,0.524038461538462,208
"FluSight-ensemble",2025-02-01,1.00911861747706,284.820865384615,1.1364999542875,386.668269230769,0.163461538461538,0.447115384615385,208
"FluSight-ensemble",2025-02-08,0.64272989407835,153.062284698997,0.814721444582059,241.567307692308,0.399038461538462,0.817307692307692,208
"FluSight-ensemble",2025-02-15,0.451115962238334,114.431525919732,0.569660015535895,181.149038461538,0.485576923076923,0.918269230769231,208
"FluSight-ensemble",2025-02-22,0.371123661655836,79.9109510869565,0.445127449018884,125.533653846154,0.605769230769231,0.947115384615385,208
"FluSight-ensemble",2025-03-01,0.332455539551039,66.2613607859532,0.396150207744928,105.129807692308,0.552884615384615,0.980769230769231,208
"FluSight-ensemble",2025-03-08,0.295514131907216,49.0721676421405,0.319509645117998,74.3990384615385,0.701923076923077,1,208
"FluSight-ensemble",2025-03-15,0.299754027128887,37.5864673913043,0.313925237710149,56.8942307692308,0.639423076923077,1,208
"FluSight-ensemble",2025-03-22,0.305673055538228,30.8484510869565,0.264848278174707,42.8365384615385,0.735576923076923,0.990384615384615,208
"FluSight-ensemble",2025-03-29,0.325920973250305,24.0013503344482,0.294020874941434,34.5480769230769,0.6875,0.985576923076923,208
"FluSight-ensemble",2025-04-05,0.336475248906121,17.1588837792642,0.289964207371854,24.1346153846154,0.735576923076923,0.975961538461538,208
"FluSight-ensemble",2025-04-12,0.389974624057237,12.575635451505,0.32657976323014,16.5480769230769,0.822115384615385,0.995192307692308,208
"FluSight-ensemble",2025-04-19,0.479252607360137,10.4359594481605,0.477417541564663,14.0432692307692,0.850961538461538,0.995192307692308,208
"FluSight-ensemble",2025-04-26,0.476736835291193,9.36879389632107,0.486643098888675,11.9375,0.870192307692308,0.995192307692308,208
"FluSight-ensemble",2025-05-03,0.483653373989833,7.85135660535117,0.737387358829353,11.4182692307692,0.826923076923077,1,208
"FluSight-ensemble",2025-05-10,0.495172324035535,8.16579013377926,0.817281551533149,12.0336538461538,0.793269230769231,0.985576923076923,208
"FluSight-ensemble",2025-05-17,0.486271176130716,6.76017558528428,0.983640363070667,10.2259615384615,0.754807692307692,0.995192307692308,208
"FluSight-ensemble",2025-05-24,0.519823242694337,6.79669105351171,1.21989104124328,10.9759615384615,0.644230769230769,0.985576923076923,208
"FluSight-ensemble",2025-05-31,0.505996957583702,6.98406981605351,1.08949628304531,11.4375,0.6875,0.990384615384615,208
"FluSight-lop_norm",2024-11-30,0.704658464662228,66.5361559364548,0.808394341103302,105.317307692308,0.370192307692308,0.951923076923077,208
"FluSight-lop_norm",2024-12-07,0.724037426590968,124.098664297659,0.881664363552853,189.841346153846,0.201923076923077,0.836538461538462,208
"FluSight-lop_norm",2024-12-14,0.71776033631465,208.101442307692,0.89766993111277,304.899038461538,0.0961538461538462,0.769230769230769,208
"FluSight-lop_norm",2024-12-21,0.688336307503969,233.078892140468,0.878403955026869,343.6875,0.0769230769230769,0.721153846153846,208
"FluSight-lop_norm",2024-12-28,0.712763228407449,248.415986622074,0.910057091240208,365.548076923077,0.0817307692307692,0.649038461538462,208
"FluSight-lop_norm",2025-01-04,0.787743022896543,174.225296822742,1.01814579522683,274.591346153846,0.394230769230769,0.932692307692308,208
"FluSight-lop_norm",2025-01-11,0.789579379365162,167.767067307692,1.03414417873162,272.298076923077,0.504807692307692,0.995192307692308,208
"FluSight-lop_norm",2025-01-18,0.972515520246036,320.933655936455,1.22375440643696,478.528846153846,0.269230769230769,0.793269230769231,208
"FluSight-lop_norm",2025-02-01,0.94342424751132,265.51506270903,1.17213793629703,399.235576923077,0.192307692307692,0.75,208
"FluSight-lop_norm",2025-02-08,0.642343741813822,153.09685409699,0.802396340486753,239.533653846154,0.495192307692308,0.951923076923077,208
"FluSight-lop_norm",2025-02-15,0.459877678994019,116.794824414716,0.546226940715632,173.764423076923,0.572115384615385,0.980769230769231,208
"FluSight-lop_norm",2025-02-22,0.385268808303,83.2318143812709,0.399189823400822,112.692307692308,0.735576923076923,0.980769230769231,208
"FluSight-lop_norm",2025-03-01,0.352941246664716,69.8999456521739,0.352733583472594,93.5048076923077,0.725961538461538,1,208
"FluSight-lop_norm",2025-03-08,0.316168863821955,52.1952069397993,0.287524938677279,66.6923076923077,0.798076923076923,1,208
"FluSight-lop_norm",2025-03-15,0.327544853465365,41.0757608695652,0.282565674918707,51.1923076923077,0.740384615384615,1,208
"FluSight-lop_norm",2025-03-22,0.331106606531876,33.2986956521739,0.243927736010273,39.0673076923077,0.8125,1,208
"FluSight-lop_norm",2025-03-29,0.356280808249544,26.1166806020067,0.270798474243371,31.7548076923077,0.783653846153846,1,208
"FluSight-lop_norm",2025-04-05,0.37701545210323,19.1683277591973,0.281446911140826,23.3365384615385,0.798076923076923,0.995192307692308,208
"FluSight-lop_norm",2025-04-12,0.436194067145065,14.0439799331104,0.313397459525232,15.8605769230769,0.875,1,208
"FluSight-lop_norm",2025-04-19,0.529730811388745,11.525014632107,0.487976490744633,14.2307692307692,0.899038461538462,1,208
"FluSight-lop_norm",2025-04-26,0.520976824893745,10.2510117056856,0.471203746342769,11.7211538461538,0.884615384615385,1,208
"FluSight-lop_norm",2025-05-03,0.524170536015842,8.51982023411371,0.727137777284386,11.2740384615385,0.870192307692308,1,208
"FluSight-lop_norm",2025-05-10,0.531316153086451,8.66587792642141,0.790309185000245,11.6682692307692,0.870192307692308,1,208
"FluSight-lop_norm",2025-05-17,0.522670708431648,7.25999372909699,0.962371254999918,9.98557692307692,0.822115384615385,1,208
"FluSight-lop_norm",2025-05-24,0.555630513823365,7.25676630434783,1.21241827127177,10.9038461538462,0.745192307692308,1,208
"FluSight-lop_norm",2025-05-31,0.541307497324963,7.44578177257525,1.05801177793639,11.2211538461538,0.754807692307692,0.995192307692308,208
"FluSight-trained_mean",2025-01-04,0.905812518802435,200.722384618736,1.11050752314549,300.063607099349,0.326923076923077,0.788461538461538,208
"FluSight-trained_mean",2025-01-11,0.911579692689667,196.917678500373,1.16875350827387,314.684282114512,0.350961538461538,0.942307692307692,208
"FluSight-trained_mean",2025-01-18,1.09834018294769,361.681569395645,1.24060262240379,483.837668144969,0.221153846153846,0.5625,208
"FluSight-trained_mean",2025-02-01,0.892005860545235,250.882426451117,1.04588333759464,355.271191015718,0.245192307692308,0.711538461538462,208
"FluSight-trained_mean",2025-02-08,0.661273204052217,157.017498262859,0.826550030826848,244.43882021781,0.557692307692308,0.951923076923077,208
"FluSight-trained_mean",2025-02-15,0.519058262632363,131.56897392544,0.65632628801014,208.422902451706,0.591346153846154,0.961538461538462,208
"FluSight-trained_mean",2025-02-22,0.51851943944757,112.181642410079,0.60690231519455,171.760236565189,0.673076923076923,0.990384615384615,208
"FluSight-trained_mean",2025-03-01,0.509043381718595,99.8727890577531,0.600751810686736,156.163219183169,0.668269230769231,0.995192307692308,208
"FluSight-trained_mean",2025-03-08,0.415714122738153,68.6860903717832,0.440804583522908,102.814520907085,0.759615384615385,0.990384615384615,208
"FluSight-trained_mean",2025-03-15,0.312489995655339,39.3503907554721,0.336151828905394,61.2761003006053,0.644230769230769,0.980769230769231,208
"FluSight-trained_mean",2025-03-22,0.324526760223746,32.6796571421371,0.295172099087737,47.1434473344097,0.774038461538462,0.995192307692308,208
"FluSight-trained_mean",2025-03-29,0.328033529072394,24.0425563587923,0.317277036707962,37.1455699855052,0.706730769230769,1,208
"FluSight-trained_mean",2025-04-05,0.315435575916632,15.9963614199467,0.266859153948171,21.8847272343273,0.701923076923077,0.975961538461538,208
"FluSight-trained_mean",2025-04-12,0.399921853779262,12.8629895063572,0.362369621308898,18.1553397965002,0.716346153846154,0.990384615384615,208
"FluSight-trained_mean",2025-04-19,0.546716489440718,11.8949362943028,0.614289501137164,17.8521247345283,0.774038461538462,0.995192307692308,208
"FluSight-trained_mean",2025-04-26,0.571832796791941,11.1942204366142,0.583684973969961,14.265416752025,0.841346153846154,0.985576923076923,208
"FluSight-trained_mean",2025-05-03,0.587840682226088,9.51790650739602,0.879673693323572,13.5200653715751,0.850961538461538,0.980769230769231,208
"FluSight-trained_mean",2025-05-10,0.557188401579146,9.09009196015367,0.95886192091779,13.9608762956098,0.6875,0.956730769230769,208
"FluSight-trained_mean",2025-05-17,0.503994161066069,6.99506311401582,1.0123601106221,10.4430692701881,0.610576923076923,0.980769230769231,208
"FluSight-trained_mean",2025-05-24,0.505847041997985,6.5850942044563,1.17782054464544,10.5592036201538,0.394230769230769,0.923076923076923,208
"FluSight-trained_mean",2025-05-31,0.528530014663121,7.35941222520261,1.13835383239649,12.0990169068461,0.384615384615385,0.899038461538462,208
"FluSight-trained_med",2025-01-04,0.876651331213867,193.095970929083,1.03299282506089,278.019456640874,0.269230769230769,0.6875,208
"FluSight-trained_med",2025-01-11,0.962356175200087,203.802007383609,1.1479167651065,301.719164791048,0.350961538461538,0.8125,208
"FluSight-trained_med",2025-01-18,1.14121757949612,376.232731514638,1.27798668737302,499.437913728667,0.206730769230769,0.514423076923077,208
"FluSight-trained_med",2025-02-01,0.970217151402212,273.357934444186,1.12213458200305,381.153719140184,0.201923076923077,0.533653846153846,208
"FluSight-trained_med",2025-02-08,0.62410463903562,148.618993315573,0.79290815311587,235.924432893932,0.432692307692308,0.875,208
"FluSight-trained_med",2025-02-15,0.483387545714067,122.506105988799,0.628608515858324,199.65676108433,0.490384615384615,0.918269230769231,208
"FluSight-trained_med",2025-02-22,0.402953017397027,87.2010354221632,0.494649402245761,139.939953670602,0.658653846153846,0.966346153846154,208
"FluSight-trained_med",2025-03-01,0.436533936909771,86.1343144300637,0.518401813738869,135.892994280913,0.673076923076923,1,208
"FluSight-trained_med",2025-03-08,0.388980213940697,64.1616865172477,0.386321645939744,90.4930729887141,0.807692307692308,0.995192307692308,208
"FluSight-trained_med",2025-03-15,0.344807997090884,43.5139471912679,0.35747014238009,65.5230191430672,0.716346153846154,0.995192307692308,208
"FluSight-trained_med",2025-03-22,0.341672346199777,34.4113025912721,0.295578884468525,47.407928581879,0.735576923076923,0.995192307692308,208
"FluSight-trained_med",2025-03-29,0.377150115869556,27.8983675436109,0.369619529193592,44.0695508715027,0.639423076923077,0.995192307692308,208
"FluSight-trained_med",2025-04-05,0.334664415714208,16.9592374595995,0.274368650372541,22.6000319291276,0.778846153846154,0.990384615384615,208
"FluSight-trained_med",2025-04-12,0.439922221900829,14.1094585645611,0.369378070056486,18.4641833917916,0.850961538461538,1,208
"FluSight-trained_med",2025-04-19,0.549750155633643,11.9301039545276,0.547295140647971,15.9854031611907,0.860576923076923,1,208
"FluSight-trained_med",2025-04-26,0.564506621190929,11.0352681082445,0.5045379194317,12.2884662960073,0.870192307692308,1,208
"FluSight-trained_med",2025-05-03,0.560398452220287,9.05113582132437,0.775289671863197,11.8565516754634,0.879807692307692,1,208
"FluSight-trained_med",2025-05-10,0.596465833457242,9.66890714611982,0.967548098298302,14.1368296299441,0.865384615384615,0.975961538461538,208
"FluSight-trained_med",2025-05-17,0.50930545446526,7.05906061316174,1.03703165612993,10.702978360821,0.682692307692308,1,208
"FluSight-trained_med",2025-05-24,0.519182589545505,6.76798354618292,1.19683713203717,10.699686942911,0.475961538461538,0.975961538461538,208
"FluSight-trained_med",2025-05-31,0.529527309880944,7.35935012261314,1.15746874032342,12.2622619682667,0.475961538461538,0.961538461538462,208
"Gatech-ensemble_point",2024-11-30,1.1346755405917,107.112598244147,1.0074543445196,130.817307692308,0.139423076923077,0.442307692307692,208
"Gatech-ensemble_point",2024-12-07,1.08053737121246,184.875215301003,0.999504121148451,214.754807692308,0.182692307692308,0.399038461538462,208
"Gatech-ensemble_point",2024-12-14,1.04182106046812,301.787510451505,1.0019765373682,340.076923076923,0.0817307692307692,0.240384615384615,208
"Gatech-ensemble_point",2024-12-21,0.983744106819399,332.456670150502,0.982417209587382,383.706730769231,0.0528846153846154,0.173076923076923,208
"Gatech-ensemble_point",2024-12-28,0.948532616709888,336.457828177258,0.972145817097804,395.605769230769,0.0336538461538462,0.163461538461538,208
"Gatech-ensemble_point",2025-01-04,0.88539006263911,199.663352842809,0.971457542554317,266.326923076923,0.182692307692308,0.548076923076923,208
"Gatech-ensemble_point",2025-01-11,1.0877276203613,232.816444397993,1.16609744766111,309.081730769231,0.225961538461538,0.552884615384615,208
"Gatech-ensemble_point",2025-01-18,1.27058479899648,420.765974080268,1.29522147457798,508.235576923077,0.0961538461538462,0.283653846153846,208
"Gatech-ensemble_point",2025-02-01,0.891995685314802,254.090449414716,0.975396373025046,333.754807692308,0.182692307692308,0.447115384615385,208
"Gatech-ensemble_point",2025-02-08,0.647796536573456,154.202263795987,0.774843808700075,228.567307692308,0.317307692307692,0.745192307692308,208
"Gatech-ensemble_point",2025-02-15,0.734622172424937,188.201983695652,0.880159646817871,282.8125,0.259615384615385,0.677884615384615,208
"Gatech-ensemble_point",2025-02-22,0.551875768498776,119.402723662207,0.67484343644685,190.697115384615,0.341346153846154,0.826923076923077,208
"Gatech-ensemble_point",2025-03-01,0.447614974238955,88.4774080267559,0.53364875133572,139.711538461538,0.408653846153846,0.899038461538462,208
"Gatech-ensemble_point",2025-03-08,0.42590271506841,71.3725961538462,0.478828664512616,110.942307692308,0.4375,0.879807692307692,208
"Gatech-ensemble_point",2025-03-15,0.40062922897819,50.6082943143813,0.446073619330677,81.5144230769231,0.418269230769231,0.942307692307692,208
"Gatech-ensemble_point",2025-03-22,0.427027806296927,42.7385785953177,0.441476968897361,68.5192307692308,0.461538461538462,0.961538461538462,208
"Gatech-ensemble_point",2025-03-29,0.676586739943099,50.7741304347826,0.659507872244972,79.7019230769231,0.341346153846154,0.870192307692308,208
"Gatech-ensemble_point",2025-04-05,0.525153680380716,26.7782566889632,0.512634316202524,42.7307692307692,0.471153846153846,0.947115384615385,208
"Gatech-ensemble_point",2025-04-12,0.673335754615599,21.5874435618729,0.705223310599273,35.4134615384615,0.519230769230769,0.966346153846154,208
"Gatech-ensemble_point",2025-04-19,0.721854726983589,15.4022449832776,0.873399896998326,24.5288461538462,0.552884615384615,0.990384615384615,208
"Gatech-ensemble_point",2025-04-26,0.911542090216772,17.4861726588629,1.23654024977129,29.1923076923077,0.461538461538462,0.980769230769231,208
